"","Post_ID","Cluster","Language","Ratio_Eng","Ratio_Ger"
"1042","27259","2","German",0.0332530120481928,0.384578313253012
"1043","27267","1","English",0.450294860994103,0.0412805391743892
"1044","27273","1","English",0.456093189964158,0.0331541218637993
"1045","25768","1","English",0.232988165680473,0.0332840236686391
"1046","26833","1","English",0.497863856451153,0.0267729991455426
"1047","27635","2","German",0.0535331905781585,0.41541755888651
"1048","27455","1","English",0.363636363636364,0.0353535353535354
"1049","27689","2","German",0.0673813169984686,0.216692189892802
"1050","27631","1","English",0.5264,0.0296
"1051","27460","1","English",0.350519155030433,0.0318653777300394
"1052","27796","1","English",0.591210613598673,0.0240464344941957
"1053","27831","2","German",0.0517464424320828,0.260025873221216
"1054","27818","2","German",0.0751811594202899,0.203804347826087
"1055","27826","1","English",0.498121712997746,0.0277986476333584
"1056","27833","2","German",0.0356859635210151,0.383822363203807
"1057","27870","2","German",0.0312228967909801,0.259323503902862
"1058","27979","1","English",0.439308530627584,0.0345734686208192
"1059","27364","2","German",0.023156089193825,0.417667238421955
"1060","27372","1","English",0.533446232006774,0.0321761219305673
"1061","27720","2","German",0.0353430353430353,0.271309771309771
"1062","27907","2","German",0.0294464075382803,0.362779740871614
"1063","28111","1","English",0.567424643046007,0.0200951877313591
"1064","28229","1","English",0.560846560846561,0.0321239606953893
"1065","28276","2","German",0.0303336703741153,0.351870576339737
"1066","28252","1","English",0.41453428863869,0.022517911975435
"1067","28328","2","German",0.0449790794979079,0.451359832635983
"1068","28262","1","English",0.295577130528587,0.0253505933117584
"1069","28405","2","German",0.0508196721311475,0.230601092896175
"1070","28482","1","English",0.461279461279461,0.0246913580246914
"1071","28396","1","English",0.504580152671756,0.0381679389312977
"1072","28464","2","German",0.0361816782140108,0.421862971516551
"1073","28556","2","German",0.0718835304822566,0.258416742493176
"1074","28668","2","German",0.0142857142857143,0.4
"1075","27946","2","German",0.0392545598731166,0.404837430610626
"1076","28633","2","German",0.0495934959349593,0.42520325203252
"1077","28923","1","English",0.50204415372036,0.0302534750613246
"1078","28969","1","English",0.59609756097561,0.0536585365853659
"1079","28679","1","English",0.510763209393346,0.0293542074363992
"1080","28288","1","English",0.478260869565217,0.0240409207161125
"1081","28800","2","German",0.0859481582537517,0.279672578444748
"1082","28879","1","English",0.410132689987937,0.0313630880579011
"1083","29245","1","English",0.511824324324324,0.0228040540540541
"1084","29081","1","English",0.486260454002389,0.0244922341696535
"1085","29364","2","German",0.0512129380053908,0.420485175202156
"1086","29498","2","German",0.0302158273381295,0.365467625899281
"1087","29507","1","English",0.447945205479452,0.0342465753424658
"1088","29572","2","German",0.0345744680851064,0.348404255319149
"1089","29574","2","German",0.0343878954607978,0.387895460797799
"1090","29580","2","German",0.0493951612903226,0.300403225806452
"1091","29331","1","English",0.461205028175119,0.0385782401387083
"1092","29635","2","German",0.0322455322455322,0.4001554001554
"1093","29750","2","German",0.0442338072669826,0.437598736176935
"1094","29760","1","English",0.447772096420745,0.0328707085463842
"1095","29861","1","English",0.610606060606061,0.0166666666666667
"1096","29857","1","English",0.501722949689869,0.0303239145416954
"1097","29795","2","German",0.0193498452012384,0.421826625386997
"1098","29901","2","German",0.0291627469426152,0.463311382878645
"1099","30262","1","English",0.48494983277592,0.0278706800445931
"1100","30312","2","German",0.048215113583681,0.190078813166435
"1101","30420","1","English",0.5948406676783,0.0576631259484067
"1102","30434","2","German",0.0231884057971014,0.442028985507246
"1103","30390","2","German",0.0464396284829721,0.397523219814241
"1104","30531","1","English",0.494949494949495,0.0363636363636364
"1105","30548","1","English",0.547169811320755,0.0417789757412399
"1106","30571","1","English",0.338271604938272,0.0148148148148148
"1107","30586","2","German",0.0426638917793965,0.424557752341311
"1108","30667","2","German",0.0420888542478566,0.378799688230709
"1109","30676","1","English",0.456845238095238,0.037202380952381
"1110","30502","1","English",0.415241057542768,0.0165889061689995
"1111","30664","2","German",0.0323785803237858,0.371108343711083
"1112","30628","1","English",0.438848920863309,0.0323741007194245
"1113","30616","1","English",0.447793326157158,0.0269106566200215
"1114","30730","2","German",0.0252996005326232,0.360186418109188
"1115","30763","1","English",0.587455830388693,0.0278268551236749
"1116","30820","2","German",0.0369774919614148,0.403536977491961
"1117","31030","2","German",0.0347551342812006,0.448657187993681
"1118","31093","2","German",0.0327272727272727,0.421818181818182
"1119","30878","1","English",0.458919319022946,0.0303478904515174
"1120","31283","2","German",0.0427672955974843,0.392452830188679
"1121","31314","1","English",0.561979648473636,0.0420906567992599
"1122","30404","2","German",0.0429835651074589,0.420986093552465
"1123","31481","1","English",0.53737658674189,0.0324400564174894
"1124","31495","2","German",0.0287150035893754,0.421392677674085
"1125","31642","1","English",0.333333333333333,0.018018018018018
"1126","31647","1","English",0.560794044665012,0.0372208436724566
"1127","31651","1","English",0.450901803607214,0.0220440881763527
"1128","31655","1","English",0.490136570561457,0.0333839150227618
"1129","31657","1","English",0.446978335233751,0.0433295324971494
"1130","31504","2","German",0.0726795096322242,0.32661996497373
"1131","31165","1","English",0.572127139364303,0.019559902200489
"1132","31738","2","German",0.0328515111695138,0.444152431011827
"1133","31733","1","English",0.524137931034483,0.0537931034482759
"1134","31271","1","English",0.454639709694142,0.0228097459823743
"1135","31601","1","English",0.414125200642055,0.0224719101123595
"1136","31599","2","German",0.0453172205438066,0.300604229607251
"1137","31834","1","English",0.461612284069098,0.027831094049904
"1138","31063","2","German",0.0580808080808081,0.309343434343434
"1139","31438","1","English",0.469439728353141,0.0292869269949066
"1140","31725","1","English",0.54557463672391,0.0317040951122853
"1141","31515","2","German",0.0549525101763908,0.301899592944369
"1142","32076","1","English",0.441983122362869,0.0189873417721519
"1143","31419","1","English",0.577018633540373,0.0360248447204969
"1144","32142","1","English",0.616865869853918,0.0312084993359894
"1145","31637","1","English",0.459114479457519,0.0327084164339848
"1146","31941","1","English",0.342291371994342,0.0212164073550212
"1147","30926","1","English",0.505731625084289,0.0330411328388402
"1148","32229","1","English",0.470805617147081,0.032520325203252
"1149","32053","2","German",0.0226904376012966,0.299837925445705
"1150","32200","1","English",0.386023294509151,0.0366056572379368
"1151","32125","1","English",0.445095168374817,0.020497803806735
"1152","31914","1","English",0.534391534391534,0.035978835978836
"1153","32119","1","English",0.54421768707483,0.0347694633408919
"1154","32379","1","English",0.517517517517518,0.028028028028028
"1155","32399","2","German",0.0513285024154589,0.260265700483092
"1156","32506","2","German",0.0321428571428571,0.462142857142857
"1157","32448","1","English",0.517313019390582,0.0290858725761773
"1158","32461","1","English",0.523063276167948,0.0257244234180958
"1159","32419","2","German",0.0293040293040293,0.358974358974359
"1160","32548","1","English",0.503246753246753,0.0285714285714286
"1161","32358","2","German",0.0376532399299475,0.374781085814361
"1162","33062","2","German",0.0330578512396694,0.424242424242424
"1163","32633","1","English",0.426086956521739,0.0260869565217391
"1164","32576","1","English",0.463636363636364,0.0301652892561983
"1165","33112","2","German",0.0424311926605505,0.375
"1166","33241","1","English",0.433932759968726,0.0414386239249414
"1167","31773","1","English",0.470372071658245,0.0289389067524116
"1168","33047","1","English",0.5262891809909,0.0283114256825076
"1169","33428","1","English",0.460130718954248,0.0287581699346405
"1170","33420","2","German",0.0288257736328953,0.427299703264095
"1171","32887","1","English",0.37612323491656,0.0218228498074454
"1172","32900","1","English",0.524061597690087,0.0274302213666987
"1173","32891","2","German",0.0456498388829216,0.456498388829216
"1174","33489","2","German",0.0754661142349808,0.374963006806748
"1175","32518","1","English",0.508529411764706,0.0341176470588235
"1176","33069","2","German",0.0401891252955083,0.42789598108747
"1177","33393","2","German",0.0428954423592493,0.404825737265416
"1178","33451","1","English",0.479752916952642,0.0233356211393274
"1179","33615","1","English",0.508341511285574,0.0245338567222767
"1180","33565","1","English",0.396363636363636,0.0227272727272727
"1181","33696","2","German",0.0356234096692112,0.356234096692112
"1182","33737","1","English",0.473118279569892,0.032258064516129
"1183","33735","2","German",0.0271535580524345,0.411985018726592
"1184","34087","2","German",0.0664136622390892,0.4146110056926
"1185","33934","1","English",0.468805704099822,0.0213903743315508
"1186","33999","2","German",0.0554259043173862,0.37806301050175
"1187","34054","2","German",0.0458333333333333,0.38375
"1188","34077","1","English",0.495548961424332,0.0252225519287834
"1189","33906","2","German",0.0953288846520496,0.262154432793136
"1190","34097","1","English",0.411549037580202,0.0265811182401467
"1191","33940","2","German",0.0588679245283019,0.34188679245283
"1192","34268","1","English",0.501559020044543,0.0293986636971047
"1193","33556","1","English",0.425764192139738,0.033296943231441
"1194","34870","2","German",0.0456498388829216,0.323308270676692
"1195","33208","1","English",0.439624853458382,0.0363423212192263
"1196","34260","1","English",0.448540706605223,0.0238095238095238
"1197","34374","2","German",0.0373185901865929,0.473393227366966
"1198","34215","1","English",0.52906548933039,0.0272259013980868
"1199","34547","2","German",0.0351185250219491,0.408252853380158
"1200","34513","1","English",0.435273368606702,0.0253968253968254
"1201","34688","2","German",0.024330900243309,0.369829683698297
"1202","34493","1","English",0.443963443963444,0.0168350168350168
"1203","34735","1","English",0.405367231638418,0.038135593220339
"1204","34813","1","English",0.392857142857143,0.0277777777777778
"1205","34787","2","German",0.0471615720524017,0.387772925764192
"1206","34898","1","English",0.477491961414791,0.0297427652733119
"1207","34926","2","German",0.0327793167128347,0.451523545706371
"1208","34934","1","English",0.539885412075804,0.0308505949757602
"1209","34860","1","English",0.30026455026455,0.0149911816578483
"1210","34942","1","English",0.478260869565217,0.0224558050645007
"1211","34748","1","English",0.393883225208526,0.0213160333642261
"1212","34893","1","English",0.486735870818916,0.052479815455594
"1213","34947","1","English",0.519653564290473,0.0319786808794137
"1214","34969","2","German",0.0926183844011142,0.373955431754875
"1215","34952","1","English",0.581514762516046,0.0378690629011553
"1216","35108","1","English",0.500934579439252,0.0467289719626168
"1217","35233","1","English",0.432922407541697,0.0195794053662074
"1218","34530","1","English",0.449019607843137,0.0318627450980392
"1219","35319","1","English",0.425972713491662,0.0313289540171804
"1220","35456","2","German",0.0366361365528726,0.339716902581182
"1221","35446","1","English",0.429663608562691,0.0206422018348624
"1222","34446","2","German",0.0432801822323462,0.366742596810934
"1223","34586","2","German",0.0423953365129836,0.358770535241123
"1224","35514","2","German",0.024390243902439,0.302106430155211
"1225","35544","1","English",0.481446241674596,0.0323501427212179
"1226","35769","2","German",0.0341614906832298,0.399068322981366
"1227","35867","2","German",0.0326876513317191,0.427360774818402
"1228","35798","1","English",0.519553072625698,0.0293296089385475
"1229","35562","2","German",0.0454868514570007,0.352523098791756
"1230","35977","2","German",0.06653088934148,0.380855397148676
"1231","35993","1","English",0.472981770833333,0.0279947916666667
"1232","35911","2","German",0.0411442006269592,0.359717868338558
"1233","35658","2","German",0.0244791666666667,0.4359375
"1234","32830","2","German",0.0345323741007194,0.392805755395683
"1235","36139","2","German",0.0444072056975283,0.293255131964809
"1236","36123","2","German",0.0910951893551689,0.22517911975435
"1237","36211","1","English",0.330920372285419,0.0248190279214064
"1238","35714","2","German",0.0293180369662205,0.450605481198215
"1239","36263","2","German",0.0619195046439628,0.318885448916409
"1240","36353","1","English",0.43190537084399,0.024616368286445
"1241","35716","2","German",0.0266112266112266,0.451559251559252
"1242","36549","1","English",0.504139834406624,0.0321987120515179
"1243","36599","1","English",0.528581510232886,0.0437544107268878
"1244","35418","1","English",0.481470137825421,0.0275650842266462
"1245","36106","2","German",0.030688622754491,0.430389221556886
"1246","36633","2","German",0.0486772486772487,0.424338624338624
"1247","36640","1","English",0.517279821627648,0.0512820512820513
"1248","36690","1","English",0.509536784741144,0.0272479564032698
"1249","36666","2","German",0.0527549824150059,0.377491207502931
"1250","36822","2","German",0.0320417287630402,0.43070044709389
"1251","36779","2","German",0.0457831325301205,0.408433734939759
"1252","36787","2","German",0.0318471337579618,0.443312101910828
"1253","36884","1","English",0.505112474437628,0.0265848670756646
"1254","36656","2","German",0.0678175092478422,0.306206329634196
